comp_name,region,country,season_start_year,squad,player_num,player_name,player_position,player_dob,player_age,player_nationality,current_club,player_height_mtrs,player_foot,date_joined,joined_from,contract_expiry,player_market_value_euro,player_url,Season,Liga
LaLiga,Europe,Spain,2023,Athletic Bilbao,-,Beñat Prados,Centre-Forward,,,Spain,SD Eibar,1.81,right,,Real Sociedad B,,,https://www.transfermarkt.com/benat-prados/profil/spieler/625047,2023-2024,La-Liga
LaLiga,Europe,Spain,2023,Real Sociedad,1,Beñat Turrientes,Goalkeeper,,,Spain,Real Sociedad,1.91,right,,Athletic Bilbao,,25000000,https://www.transfermarkt.com/benat-turrientes/profil/spieler/634431,2023-2024,La-Liga
Bundesliga,Europe,Germany,2023,1.FC Union Berlin,-,Benedict Hollerbach,Attacking Midfield,,,Serbia,OFK Beograd,1.86,right,,VfL Bochum,,,https://www.transfermarkt.com/benedict-hollerbach/profil/spieler/453870,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,1.FC Heidenheim 1846,19,Benedikt Gimber,Left-Back,,,Germany,1.FC Heidenheim 1846,1.84,left,,SC Freiburg,,2000000,https://www.transfermarkt.com/benedikt-gimber/profil/spieler/227084,2023-2024,Bundesliga
Premier League,Europe,England,2023,Brighton & Hove Albion,24,Benicio Baker,Left Winger,,,Cote d'Ivoire,Sunderland AFC,1.75,right,,FC Nordsjaelland,,30000000,https://www.transfermarkt.com/benicio-baker/profil/spieler/657817,2023-2024,Premier-League
Premier League,Europe,England,2023,Sheffield United,8,Bénie Traoré,Central Midfield,,,Netherlands,Sheffield United,1.69,right,,Coventry City,,15000000,https://www.transfermarkt.com/benie-traore/profil/spieler/852024,2023-2024,Premier-League
LaLiga,Europe,Spain,2023,UD Las Palmas,8,Benito Ramírez,Defensive Midfield,,,Argentina,Como 1907,1.77,left,,Manchester City,,9000000,https://www.transfermarkt.com/benito-ramirez/profil/spieler/282672,2023-2024,La-Liga
Ligue 1,Europe,France,2023,LOSC Lille,9,Benjamin André,Centre-Forward,,,Canada,Juventus FC,1.78,both,,KAA Gent,,50000000,https://www.transfermarkt.com/benjamin-andre/profil/spieler/84301,2023-2024,Ligue-1
Premier League,Europe,England,2023,Brentford FC,26,Benjamin Arthur,Central Midfield,,,Grenada,Luton Town,1.8,right,,Oxford United,,2500000,https://www.transfermarkt.com/benjamin-arthur/profil/spieler/1144158,2023-2024,Premier-League
Ligue 1,Europe,France,2023,Stade Rennais FC,40,Benjamin Bourigeaud,Goalkeeper,,,Central African Republic,AS Nancy-Lorraine,1.86,left,,CS Sedan-Ardennes,,,https://www.transfermarkt.com/benjamin-bourigeaud/profil/spieler/266359,2023-2024,Ligue-1
Premier League,Europe,England,2023,Brentford FC,33,Benjamin Fredrick,Central Midfield,,,Ukraine,Brentford FC,1.8,right,,Brentford FC B,,10000000,https://www.transfermarkt.com/benjamin-fredrick/profil/spieler/1071138,2023-2024,Premier-League
Bundesliga,Europe,Germany,2023,RB Leipzig,18,Benjamin Henrichs,Attacking Midfield,,,Portugal,Brentford FC,1.7,right,,Liverpool FC,,14000000,https://www.transfermarkt.com/benjamin-henrichs/profil/spieler/202591,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,Montpellier HSC,40,Benjamin Lecomte,Goalkeeper,,,France,Fulham FC,1.86,left,,AS Monaco,,3500000,https://www.transfermarkt.com/benjamin-lecomte/profil/spieler/127181,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,FC Lorient,17,Benjamin Mendy,Central Midfield,,,France,FC Lorient,1.77,left,,Udinese Calcio,,6000000,https://www.transfermarkt.com/benjamin-mendy/profil/spieler/157495,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,Inter Milan,32,Benjamin Pavard,Left-Back,,,Italy,Inter Milan,1.75,left,,FC Sion,,50000000,https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,RB Leipzig,14,Benjamin Sesko,Attacking Midfield,,,Austria,RB Leipzig,1.8,right,,TSG 1899 Hoffenheim,,18000000,https://www.transfermarkt.com/benjamin-sesko/profil/spieler/627442,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,Stade Reims,27,Benjamin Stambouli,Centre-Forward,,,The Gambia,Stade Reims,1.91,right,,Steve Biko FC,,,https://www.transfermarkt.com/benjamin-stambouli/profil/spieler/127160,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,FC Metz,-,Benjamin Tetteh,Centre-Forward,,,Georgia,Villarreal CF,1.76,right,,Ajax Amsterdam,,15000000,https://www.transfermarkt.com/benjamin-tetteh/profil/spieler/306382,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,SC Freiburg,28,Benjamin Uphoff,Centre-Back,,,Germany,SC Freiburg,1.89,right,,Borussia Mönchengladbach,,10000000,https://www.transfermarkt.com/benjamin-uphoff/profil/spieler/120296,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,VfL Wolfsburg,31,Bennit Bröger,Central Midfield,,,Germany,VfL Wolfsburg,1.84,left,,1.FC Köln,,4000000,https://www.transfermarkt.com/bennit-broger/profil/spieler/897479,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,1.FC Köln,13,Benno Schmitz,Centre-Forward,,,Germany,,1.85,left,,FC Schalke 04,,1000000,https://www.transfermarkt.com/benno-schmitz/profil/spieler/160968,2023-2024,Bundesliga
Premier League,Europe,England,2023,Chelsea FC,-,Benoît Badiashile,Centre-Back,,,England,Chelsea FC U21,1.89,both,,,,,https://www.transfermarkt.com/benoit-badiashile/profil/spieler/463603,2023-2024,Premier-League
Serie A,Europe,Italy,2023,US Salernitana 1919,1,Benoît Costil,Goalkeeper,,,Italy,Carrarese Calcio 1908,1.9,left,,Delfino Pescara 1936,,,https://www.transfermarkt.com/benoit-costil/profil/spieler/22628,2023-2024,Serie-A
Premier League,Europe,England,2023,Burnley FC,21,Benson Manuel,Attacking Midfield,,,England,Leicester City,1.81,right,,Aston Villa U21,,15000000,https://www.transfermarkt.com/benson-manuel/profil/spieler/322702,2023-2024,Premier-League
Serie A,Europe,Italy,2023,Atalanta BC,-,Berat Djimsiti,Centre-Back,,,Italy,Benevento Calcio,1.77,left,,,,,https://www.transfermarkt.com/berat-djimsiti/profil/spieler/165513,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Genoa CFC,99,Berkan Kutlu,Goalkeeper,,,Austria,FC Rapid 1923,1.93,right,,SKN St. Pölten,,,https://www.transfermarkt.com/berkan-kutlu/profil/spieler/469787,2023-2024,Serie-A
LaLiga,Europe,Spain,2023,Girona FC,21,Bernardo Espinosa,Central Midfield,,,Venezuela,Real Sociedad,1.84,right,,Manchester City,,25000000,https://www.transfermarkt.com/bernardo-espinosa/profil/spieler/64598,2023-2024,La-Liga
Premier League,Europe,England,2023,Manchester City,82,Bernardo Silva,Right-Back,,,England,Manchester City,1.7,right,,Manchester City U18,,38000000,https://www.transfermarkt.com/bernardo-silva/profil/spieler/241641,2023-2024,Premier-League
Bundesliga,Europe,Germany,2023,VfL Bochum,32,Bernardo,Left-Back,,,Germany,VfL Bochum,1.73,left,,Vitesse Arnhem,,2000000,https://www.transfermarkt.com/bernardo/profil/spieler/364258,2023-2024,Bundesliga
Premier League,Europe,England,2023,Fulham FC,17,Bernd Leno,Goalkeeper,,,Germany,Fulham FC,1.9,right,,Arsenal FC,,13000000,https://www.transfermarkt.com/bernd-leno/profil/spieler/72476,2023-2024,Premier-League
LaLiga,Europe,Spain,2023,Villarreal CF,14,Bertrand Traoré,Central Midfield,,,Spain,Granada CF,1.78,right,,Villarreal CF B,,1500000,https://www.transfermarkt.com/bertrand-traore/profil/spieler/131996,2023-2024,La-Liga
Ligue 1,Europe,France,2023,Stade Rennais FC,11,Bertuğ Yıldırım,Right Winger,,,France,Stade Rennais FC,1.8,left,,FC Nantes,,15000000,https://www.transfermarkt.com/bertug-yildirim/profil/spieler/672803,2023-2024,Ligue-1
Premier League,Europe,England,2023,Everton FC,-,Beto,Left Winger,,,Nigeria,Fulham FC,1.83,right,,Arsenal FC,,25000000,https://www.transfermarkt.com/beto/profil/spieler/595809,2023-2024,Premier-League
Ligue 1,Europe,France,2023,Clermont Foot 63,-,Bilal Boutobba,Defensive Midfield,,,France,Without Club,1.81, ,,,,,https://www.transfermarkt.com/bilal-boutobba/profil/spieler/344151,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Olympique Marseille,-,Bilal Nadir,Centre-Back,,,Switzerland,Oud-Heverlee Leuven,1.94,right,,,,,https://www.transfermarkt.com/bilal-nadir/profil/spieler/659520,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,OGC Nice,10,Billal Brahimi,Left Winger,,,Morocco,OGC Nice,1.75,right,,AS Monaco,,12000000,https://www.transfermarkt.com/billal-brahimi/profil/spieler/543051,2023-2024,Ligue-1
Premier League,Europe,England,2023,Sheffield United,20,Billy Blacker,Right-Back,,,England,Leeds United,1.78,right,,Derby County,,3800000,https://www.transfermarkt.com/billy-blacker/profil/spieler/967318,2023-2024,Premier-League
Premier League,Europe,England,2023,Everton FC,22,Billy Crellin,Centre-Back,,,England,Sheffield United,1.84,right,,Norwich City,,10000000,https://www.transfermarkt.com/billy-crellin/profil/spieler/536794,2023-2024,Premier-League
Premier League,Europe,England,2023,Chelsea FC,17,Billy Gee,Central Midfield,,,England,Borussia Dortmund,1.88,right,,Aston Villa,,15000000,https://www.transfermarkt.com/billy-gee/profil/spieler/796299,2023-2024,Premier-League
Premier League,Europe,England,2023,Brighton & Hove Albion,22,Billy Gilmour,Left Winger,,,Japan,Brighton & Hove Albion,1.78,right,,Kawasaki Frontale,,45000000,https://www.transfermarkt.com/billy-gilmour/profil/spieler/423744,2023-2024,Premier-League
Ligue 1,Europe,France,2023,Stade Rennais FC,-,Birger Meling,Central Midfield,,,France,Stade Rennais FC,1.88,right,,Stade Rennais FC B,,,https://www.transfermarkt.com/birger-meling/profil/spieler/282250,2023-2024,Ligue-1
Premier League,Europe,England,2023,Liverpool FC,46,Bobby Clark,Centre-Back,,,England,Liverpool FC,1.95,right,,Liverpool FC U23,,1800000,https://www.transfermarkt.com/bobby-clark/profil/spieler/712117,2023-2024,Premier-League
Premier League,Europe,England,2023,Fulham FC,18,Bobby De Cordova-Reid,Attacking Midfield,,,Brazil,Sociedade Esportiva Palmeiras,1.78,right,,Manchester United,,20000000,https://www.transfermarkt.com/bobby-de-cordova-reid/profil/spieler/186186,2023-2024,Premier-League
Ligue 1,Europe,France,2023,FC Lorient,27,Bonke Innocent,Centre-Forward,,,Benin,FC Lorient,1.79,right,,FC Zürich,,3000000,https://www.transfermarkt.com/bonke-innocent/profil/spieler/333383,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,FC Toulouse,21,Bonota Traoré,Right Winger,,,Burkina Faso,Grenoble Foot 38,1.71,left,,Toulouse FC B,,,https://www.transfermarkt.com/bonota-traore/profil/spieler/967049,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,Udinese Calcio,16,Bor Zunec,Centre-Back,,,Croatia,Preußen Münster,1.98,left,,FC Bayern Munich II,,,https://www.transfermarkt.com/bor-zunec/profil/spieler/942099,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Cagliari Calcio,-,Boris Radunović,Goalkeeper,,,Bulgaria,Audace Cerignola,1.94,right,,Cagliari Primavera,,,https://www.transfermarkt.com/boris-radunovic/profil/spieler/258482,2023-2024,Serie-A
LaLiga,Europe,Spain,2023,Girona FC,-,Borja García,Centre-Back,,,Uruguay,Wolverhampton Wanderers,1.9,right,,FC Barcelona B,,8000000,https://www.transfermarkt.com/borja-garcia/profil/spieler/67808,2023-2024,La-Liga
LaLiga,Europe,Spain,2023,Real Betis Balompié,11,Borja Iglesias,Right Winger,,,Brazil,Zenit St. Petersburg,1.82,left,,Fluminense Football Club,,12000000,https://www.transfermarkt.com/borja-iglesias/profil/spieler/278359,2023-2024,La-Liga
LaLiga,Europe,Spain,2023,Getafe CF,-,Borja Mayoral,Attacking Midfield,,,Spain,Getafe CF B,, ,,,,,https://www.transfermarkt.com/borja-mayoral/profil/spieler/298976,2023-2024,La-Liga
LaLiga,Europe,Spain,2023,Cádiz CF,9,Borja Vázquez,Centre-Forward,,,Spain,,1.86,left,,Al-Nasr SC (UAE),,,https://www.transfermarkt.com/borja-vazquez/profil/spieler/1230202,2023-2024,La-Liga
Bundesliga,Europe,Germany,2023,VfB Stuttgart,8,Borna Sosa,Attacking Midfield,,,France,Al-Ahli SFC,1.75,left,,AS Monaco,,30000000,https://www.transfermarkt.com/borna-sosa/profil/spieler/293194,2023-2024,Bundesliga
Premier League,Europe,England,2023,Aston Villa,1,Boubacar Kamara,Goalkeeper,,,Argentina,Aston Villa,1.95,right,,Arsenal FC,,28000000,https://www.transfermarkt.com/boubacar-kamara/profil/spieler/394327,2023-2024,Premier-League
Premier League,Europe,England,2023,Wolverhampton Wanderers,11,Boubacar Traoré,Centre-Forward,,,"Korea, South",Wolverhampton Wanderers,1.77,right,,RB Leipzig,,25000000,https://www.transfermarkt.com/boubacar-traore/profil/spieler/649020,2023-2024,Premier-League
LaLiga,Europe,Spain,2023,Sevilla FC,17,Boubakary Soumaré,Right Winger,,,Argentina,,1.84,left,,Tottenham Hotspur,,2000000,https://www.transfermarkt.com/boubakary-soumare/profil/spieler/344605,2023-2024,La-Liga
Serie A,Europe,Italy,2023,US Salernitana 1919,-,Boulaye Dia,Central Midfield,,,Senegal,FC Südtirol,1.83,right,,Udinese Calcio,,1300000,https://www.transfermarkt.com/boulaye-dia/profil/spieler/626913,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,Bayern Munich,13,Bouna Sarr,Centre-Forward,,,Cameroon,New York Red Bulls,1.91,right,,Paris Saint-Germain,,2500000,https://www.transfermarkt.com/bouna-sarr/profil/spieler/190685,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,Paris Saint-Germain,17,Bradley Barcola,Defensive Midfield,,,Portugal,Paris Saint-Germain,1.72,right,,FC Porto,,50000000,https://www.transfermarkt.com/bradley-barcola/profil/spieler/708265,2023-2024,Ligue-1
Premier League,Europe,England,2023,Arsenal FC,6,Bradley Ibrahim,Centre-Back,,,Brazil,Arsenal FC,1.9,left,,LOSC Lille,,70000000,https://www.transfermarkt.com/bradley-ibrahim/profil/spieler/871837,2023-2024,Premier-League
Ligue 1,Europe,France,2023,Stade Brestois 29,-,Bradley Locko,Central Midfield,,,France,Grenoble Foot 38,1.86,right,,Stade Brest 29 B,,,https://www.transfermarkt.com/bradley-locko/profil/spieler/805908,2023-2024,Ligue-1
LaLiga,Europe,Spain,2023,Real Madrid,5,Brahim Díaz,Attacking Midfield,,,England,Real Madrid,1.86,right,,Borussia Dortmund,,180000000,https://www.transfermarkt.com/brahim-diaz/profil/spieler/314678,2023-2024,La-Liga
LaLiga,Europe,Spain,2023,Real Sociedad,24,Brais Méndez,Centre-Back,,,Spain,Atlético de Madrid,1.87,right,,Real Sociedad B,,40000000,https://www.transfermarkt.com/brais-mendez/profil/spieler/309110,2023-2024,La-Liga
Bundesliga,Europe,Germany,2023,1.FSV Mainz 05,-,Brajan Gruda,Defensive Midfield,,,Germany,Leeds United,1.94,right,,SpVgg Greuther Fürth,,15000000,https://www.transfermarkt.com/brajan-gruda/profil/spieler/700106,2023-2024,Bundesliga
Premier League,Europe,England,2023,Nottingham Forest,3,Brandon Aguilera,Left-Back,,,Portugal,SS Lazio,1.83,left,,Arsenal FC,,15000000,https://www.transfermarkt.com/brandon-aguilera/profil/spieler/631996,2023-2024,Premier-League
Premier League,Europe,England,2023,Tottenham Hotspur,37,Brandon Austin,Centre-Back,,,Netherlands,Tottenham Hotspur,1.93,left,,VfL Wolfsburg,,55000000,https://www.transfermarkt.com/brandon-austin/profil/spieler/428016,2023-2024,Premier-League
Serie A,Europe,Italy,2023,Torino FC,-,Brandon Soppy,Left-Back,,,France,EA Guingamp B,1.67,left,,,,,https://www.transfermarkt.com/brandon-soppy/profil/spieler/546880,2023-2024,Serie-A
Premier League,Europe,England,2023,Manchester United,14,Brandon Williams,Attacking Midfield,,,Denmark,VfL Wolfsburg,1.82,right,,Brentford FC,,8000000,https://www.transfermarkt.com/brandon-williams/profil/spieler/507700,2023-2024,Premier-League
Bundesliga,Europe,Germany,2023,SV Darmstadt 98,17,Braydon Manu,Right-Back,,,Germany,FC Viktoria Köln,1.79,right,,Würzburger Kickers,,,https://www.transfermarkt.com/braydon-manu/profil/spieler/231590,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,AS Monaco,77,Breel Embolo,Right Winger,,,Portugal,Olympiacos Piraeus,1.73,right,,Atlético de Madrid,,2500000,https://www.transfermarkt.com/breel-embolo/profil/spieler/237662,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,Juventus FC,17,Bremer,Left-Back,,,England,West Bromwich Albion,1.82,left,,Juventus Next Gen,,13000000,https://www.transfermarkt.com/bremer/profil/spieler/516716,2023-2024,Serie-A
Ligue 1,Europe,France,2023,Stade Brestois 29,44,Brendan Chardonnet,Centre-Back,,,France,Red Star FC,1.93,right,,Stade Brest 29 B,,,https://www.transfermarkt.com/brendan-chardonnet/profil/spieler/250779,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,1.FC Union Berlin,23,Brenden Aaronson,Centre-Back,,,Italy,,1.89,right,,Juventus FC,,1000000,https://www.transfermarkt.com/brenden-aaronson/profil/spieler/393323,2023-2024,Bundesliga
Premier League,Europe,England,2023,Tottenham Hotspur,16,Brennan Johnson,Left Winger,,,Germany,RB Leipzig,1.8,right,,RB Leipzig,,17000000,https://www.transfermarkt.com/brennan-johnson/profil/spieler/470607,2023-2024,Premier-League
Serie A,Europe,Italy,2023,Udinese Calcio,24,Brenner,Attacking Midfield,,,Serbia,Atalanta BC,1.84,left,,RB Leipzig,,20000000,https://www.transfermarkt.com/brenner/profil/spieler/412366,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Torino FC,-,Brian Bayeye,Right-Back,,,Cote d'Ivoire,Galatasaray,1.9,right,,Torino Primavera,,25000000,https://www.transfermarkt.com/brian-bayeye/profil/spieler/715470,2023-2024,Serie-A
LaLiga,Europe,Spain,2023,Cádiz CF,2,Brian Ocampo,Right-Back,,,Spain,Without Club,1.74,right,,Real Sociedad,,,https://www.transfermarkt.com/brian-ocampo/profil/spieler/598765,2023-2024,La-Liga
Ligue 1,Europe,France,2023,Olympique Marseille,-,Brice Negouai,Right Winger,,,Türkiye,Besiktas JK,1.73,left,,AS Roma,,14000000,https://www.transfermarkt.com/brice-negouai/profil/spieler/875638,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,RC Lens,30,Brice Samba,Goalkeeper,,,France,Stade Rennais FC,1.87,left,,Nottingham Forest,,15000000,https://www.transfermarkt.com/brice-samba/profil/spieler/191056,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,Hellas Verona,3,Bruno Amione,Left-Back,,,Scotland,US Sassuolo,1.89,left,,Hibernian FC,,6000000,https://www.transfermarkt.com/bruno-amione/profil/spieler/644676,2023-2024,Serie-A
Premier League,Europe,England,2023,Manchester United,2,Bruno Fernandes,Centre-Back,,,Sweden,Aston Villa,1.87,right,,SL Benfica,,15000000,https://www.transfermarkt.com/bruno-fernandes/profil/spieler/240306,2023-2024,Premier-League
Premier League,Europe,England,2023,Newcastle United,-,Bruno Guimarães,Centre-Forward,,,England,Ohio State Buckeyes (Ohio State University),,right,,,,,https://www.transfermarkt.com/bruno-guimaraes/profil/spieler/520624,2023-2024,Premier-League
LaLiga,Europe,Spain,2023,UD Almería,22,Bruno Iribarne,Centre-Back,,,Mexico,Lokomotiv Moscow,1.95,right,,RCD Espanyol Barcelona,,3000000,https://www.transfermarkt.com/bruno-iribarne/profil/spieler/747197,2023-2024,La-Liga
Premier League,Europe,England,2023,Wolverhampton Wanderers,84,Bruno Jordão,Centre-Forward,,,England,Wolverhampton Wanderers U21,1.86, ,,,,1000000,https://www.transfermarkt.com/bruno-jordao/profil/spieler/415646,2023-2024,Premier-League
LaLiga,Europe,Spain,2023,UD Almería,4,Bruno Langa,Central Midfield,,,Ghana,UD Almería,1.82,right,,RCD Mallorca,,2200000,https://www.transfermarkt.com/bruno-langa/profil/spieler/631472,2023-2024,La-Liga
LaLiga,Europe,Spain,2023,Granada CF,-,Bruno Méndez,Centre-Back,,,Spain,Pontevedra CF,1.9,right,,,,,https://www.transfermarkt.com/bruno-mendez/profil/spieler/552912,2023-2024,La-Liga
Serie A,Europe,Italy,2023,AS Roma,9,Bryan Cristante,Centre-Forward,,,England,Besiktas JK,1.94,right,,Chelsea FC,,30000000,https://www.transfermarkt.com/bryan-cristante/profil/spieler/199248,2023-2024,Serie-A
LaLiga,Europe,Spain,2023,Real Sociedad,9,Bryan Fiabema,Centre-Forward,,,Spain,CD Mirandés,1.85,left,,Sevilla FC,,1500000,https://www.transfermarkt.com/bryan-fiabema/profil/spieler/581113,2023-2024,La-Liga
Premier League,Europe,England,2023,Tottenham Hotspur,4,Bryan Gil,Defensive Midfield,,,England,Leicester City,1.75,right,,Tottenham Hotspur U23,,15000000,https://www.transfermarkt.com/bryan-gil/profil/spieler/537382,2023-2024,Premier-League
Premier League,Europe,England,2023,Brentford FC,32,Bryan Mbeumo,Central Midfield,,,England,Wigan Athletic,1.7,right,,Brentford FC B,,,https://www.transfermarkt.com/bryan-mbeumo/profil/spieler/413039,2023-2024,Premier-League
LaLiga,Europe,Spain,2023,Granada CF,14,Bryan Zaragoza,Centre-Back,,,Spain,CD Leganés,1.89,left,,Getafe CF,,1200000,https://www.transfermarkt.com/bryan-zaragoza/profil/spieler/713644,2023-2024,La-Liga
Premier League,Europe,England,2023,Arsenal FC,-,Bukayo Saka,Attacking Midfield,,,England,Arsenal FC,1.76,left,,Arsenal FC U21,,8000000,https://www.transfermarkt.com/bukayo-saka/profil/spieler/433177,2023-2024,Premier-League
LaLiga,Europe,Spain,2023,Atlético de Madrid,17,Çağlar Söyüncü,Left-Back,,,Spain,Atlético de Madrid,1.72,left,,Celta de Vigo,,7000000,https://www.transfermarkt.com/caglar-soyuncu/profil/spieler/320141,2023-2024,La-Liga
